"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0.026,0.0422222222222222,0.462,0.38,0.42,0.401111111111111,0.0274509803921569,0.0244897959183673,0.474708171206226,0.448559670781893,0.0479302832244009,0.036281179138322,0.452830188679245,0.297872340425532
0.002,0,0.398,0.34,0.4,0.417777777777778,0.00387596899224806,0,0.377952755905512,0.41869918699187,0,0,0.210526315789474,0.511627906976744
0,0.0111111111111111,0.43,0.4,0.462,0.406666666666667,0,0,0.409774436090226,0.452991452991453,0.0132743362831858,0.00892857142857143,0.316666666666667,0.525
0,0.0422222222222222,0.44,0.4,0.368,0.375555555555556,0,0,0.117408906882591,0.754940711462451,0.0488888888888889,0.0355555555555556,0.419354838709677,0.368421052631579
0.002,0.0133333333333333,0.454,0.38,0.412,0.375555555555556,0,0.00429184549356223,0.114285714285714,0.780392156862745,0.0152173913043478,0.0113636363636364,0.153846153846154,0.625
0.028,0.00888888888888889,0.43,0.46,0.424,0.37,0.02734375,0.0286885245901639,0.4375,0.422131147540984,0.00852878464818763,0.00928074245939675,0.232558139534884,0.631578947368421
0,0.0377777777777778,0.4,0.44,0.454,0.397777777777778,0,0,0.34251968503937,0.459349593495935,0.0393013100436681,0.0361990950226244,0.425925925925926,0.456521739130435
0.004,0.00888888888888889,0.434,0.46,0.426,0.383333333333333,0,0.00865800865800866,0.102880658436214,0.747081712062257,0.00634249471458774,0.0117096018735363,0.256410256410256,0.590163934426229
0.004,0.0122222222222222,0.414,0.41,0.43,0.381111111111111,0.00398406374501992,0.00401606425702811,0.28735632183908,0.552301255230126,0.0153846153846154,0.00898876404494382,0.228070175438596,0.651162790697674
0.002,0,0.434,0.42,0.428,0.377777777777778,0.0037593984962406,0,0.0975609756097561,0.759842519685039,0,0,0.375,0.477272727272727
0.028,0.0366666666666667,0.418,0.32,0.466,0.395555555555556,0.016,0.04,0.427480916030534,0.407563025210084,0.0367965367965368,0.0365296803652968,0.22,0.42
