"method","err"
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"radial svm",0.377777777777778
"radial svm",0.365555555555556
"radial svm",0.376666666666667
"radial svm",0.384444444444444
"radial svm",0.381111111111111
"radial svm",0.402222222222222
"radial svm",0.404444444444444
"radial svm",0.378888888888889
"radial svm",0.4
"radial svm",0.382222222222222
"radial svm",0.39
"radial svm",0.384444444444444
"radial svm",0.388888888888889
"radial svm",0.367777777777778
"radial svm",0.393333333333333
"radial svm",0.378888888888889
"radial svm",0.396666666666667
"radial svm",0.386666666666667
"radial svm",0.398888888888889
"radial svm",0.38
"radial svm",0.417777777777778
"radial svm",0.384444444444444
"radial svm",0.388888888888889
"radial svm",0.402222222222222
"radial svm",0.39
"radial svm",0.386666666666667
"radial svm",0.382222222222222
"radial svm",0.386666666666667
"radial svm",0.368888888888889
"radial svm",0.378888888888889
"radial svm",0.406666666666667
"radial svm",0.381111111111111
"radial svm",0.378888888888889
"radial svm",0.383333333333333
"radial svm",0.383333333333333
"radial svm",0.401111111111111
"radial svm",0.377777777777778
"radial svm",0.384444444444444
"radial svm",0.392222222222222
"radial svm",0.367777777777778
"radial svm",0.393333333333333
"radial svm",0.382222222222222
"radial svm",0.411111111111111
"radial svm",0.373333333333333
"radial svm",0.386666666666667
"radial svm",0.394444444444444
"radial svm",0.373333333333333
"radial svm",0.383333333333333
"radial svm",0.373333333333333
"radial svm",0.406666666666667
"radial svm",0.377777777777778
"radial svm",0.384444444444444
"radial svm",0.391111111111111
"radial svm",0.394444444444444
"radial svm",0.375555555555556
"radial svm",0.386666666666667
"radial svm",0.372222222222222
"radial svm",0.378888888888889
"radial svm",0.364444444444444
"radial svm",0.388888888888889
"radial svm",0.38
"radial svm",0.376666666666667
"radial svm",0.391111111111111
"radial svm",0.391111111111111
"radial svm",0.392222222222222
"radial svm",0.398888888888889
"radial svm",0.393333333333333
"radial svm",0.385555555555556
"radial svm",0.405555555555556
"radial svm",0.404444444444444
"radial svm",0.37
"radial svm",0.372222222222222
"radial svm",0.398888888888889
"radial svm",0.401111111111111
"radial svm",0.417777777777778
"radial svm",0.406666666666667
"radial svm",0.375555555555556
"radial svm",0.375555555555556
"radial svm",0.37
"radial svm",0.397777777777778
"radial svm",0.383333333333333
"radial svm",0.381111111111111
"radial svm",0.377777777777778
"radial svm",0.395555555555556
"radial svm",0.386666666666667
"radial svm",0.395555555555556
"radial svm",0.392222222222222
"radial svm",0.39
"radial svm",0.407777777777778
"radial svm",0.411111111111111
"radial svm",0.392222222222222
"radial svm",0.385555555555556
"radial svm",0.36
"radial svm",0.393333333333333
"radial svm",0.406666666666667
"radial svm",0.373333333333333
"radial svm",0.387777777777778
"radial svm",0.397777777777778
"radial svm",0.375555555555556
"radial svm",0.386666666666667
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic",0
"logistic lasso",0.446666666666667
"logistic lasso",0.458888888888889
"logistic lasso",0.486666666666667
"logistic lasso",0.438888888888889
"logistic lasso",0.477777777777778
"logistic lasso",0.458888888888889
"logistic lasso",0.477777777777778
"logistic lasso",0.435555555555556
"logistic lasso",0.451111111111111
"logistic lasso",0.462222222222222
"logistic lasso",0.453333333333333
"logistic lasso",0.444444444444444
"logistic lasso",0.478888888888889
"logistic lasso",0.45
"logistic lasso",0.457777777777778
"logistic lasso",0.45
"logistic lasso",0.481111111111111
"logistic lasso",0.474444444444444
"logistic lasso",0.477777777777778
"logistic lasso",0.461111111111111
"logistic lasso",0.451111111111111
"logistic lasso",0.45
"logistic lasso",0.46
"logistic lasso",0.436666666666667
"logistic lasso",0.454444444444444
"logistic lasso",0.456666666666667
"logistic lasso",0.442222222222222
"logistic lasso",0.468888888888889
"logistic lasso",0.463333333333333
"logistic lasso",0.467777777777778
"logistic lasso",0.464444444444444
"logistic lasso",0.456666666666667
"logistic lasso",0.446666666666667
"logistic lasso",0.473333333333333
"logistic lasso",0.466666666666667
"logistic lasso",0.446666666666667
"logistic lasso",0.481111111111111
"logistic lasso",0.46
"logistic lasso",0.461111111111111
"logistic lasso",0.455555555555556
"logistic lasso",0.447777777777778
"logistic lasso",0.46
"logistic lasso",0.492222222222222
"logistic lasso",0.462222222222222
"logistic lasso",0.45
"logistic lasso",0.46
"logistic lasso",0.461111111111111
"logistic lasso",0.446666666666667
"logistic lasso",0.466666666666667
"logistic lasso",0.478888888888889
"logistic lasso",0.452222222222222
"logistic lasso",0.456666666666667
"logistic lasso",0.46
"logistic lasso",0.441111111111111
"logistic lasso",0.436666666666667
"logistic lasso",0.465555555555556
"logistic lasso",0.473333333333333
"logistic lasso",0.462222222222222
"logistic lasso",0.445555555555556
"logistic lasso",0.485555555555556
"logistic lasso",0.462222222222222
"logistic lasso",0.457777777777778
"logistic lasso",0.45
"logistic lasso",0.473333333333333
"logistic lasso",0.454444444444444
"logistic lasso",0.446666666666667
"logistic lasso",0.482222222222222
"logistic lasso",0.467777777777778
"logistic lasso",0.471111111111111
"logistic lasso",0.452222222222222
"logistic lasso",0.453333333333333
"logistic lasso",0.452222222222222
"logistic lasso",0.468888888888889
"logistic lasso",0.458888888888889
"logistic lasso",0.45
"logistic lasso",0.467777777777778
"logistic lasso",0.442222222222222
"logistic lasso",0.443333333333333
"logistic lasso",0.454444444444444
"logistic lasso",0.456666666666667
"logistic lasso",0.457777777777778
"logistic lasso",0.476666666666667
"logistic lasso",0.463333333333333
"logistic lasso",0.454444444444444
"logistic lasso",0.461111111111111
"logistic lasso",0.467777777777778
