"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0.302,0.337777777777778,0.442,0.52,0,0,0.307086614173228,0.296747967479675,0.437984496124031,0.446280991735537,0.317596566523605,0.359447004608295,0.5,0.537037037037037
0.294,0.368888888888889,0.49,0.41,0,0,0.274131274131274,0.315352697095436,0.422924901185771,0.558704453441296,0.366013071895425,0.3718820861678,0.358490566037736,0.468085106382979
0.286,0.371111111111111,0.492,0.51,0,0,0.277992277992278,0.294605809128631,0.434782608695652,0.550607287449393,0.34698275862069,0.396788990825688,0.416666666666667,0.596153846153846
0.304,0.368888888888889,0.522,0.47,0,0,0.305220883534137,0.302788844621514,0.55893536121673,0.481012658227848,0.36304347826087,0.375,0.480769230769231,0.458333333333333
0.278,0.352222222222222,0.486,0.53,0,0,0.277777777777778,0.278225806451613,0.523076923076923,0.445833333333333,0.339869281045752,0.365079365079365,0.452830188679245,0.617021276595745
0.31,0.366666666666667,0.468,0.39,0,0,0.334661354581673,0.285140562248996,0.459770114942529,0.476987447698745,0.341991341991342,0.392694063926941,0.36,0.42
0.356,0.376666666666667,0.486,0.44,0,0,0.373983739837398,0.338582677165354,0.484962406015038,0.487179487179487,0.397777777777778,0.355555555555556,0.435483870967742,0.447368421052632
0.336,0.35,0.468,0.47,0,0,0.399159663865546,0.278625954198473,0.489051094890511,0.442477876106195,0.324675324675325,0.376712328767123,0.44,0.5
0.322,0.378888888888889,0.46,0.46,0,0,0.342857142857143,0.301960784313725,0.434456928838951,0.489270386266094,0.352813852813853,0.406392694063927,0.48,0.44
0.318,0.361111111111111,0.466,0.48,0,0,0.29296875,0.344262295081967,0.44921875,0.483606557377049,0.348017621145374,0.374439461883408,0.5,0.452380952380952
0.278,0.35,0.494,0.49,0,0,0.258687258687259,0.298755186721992,0.478260869565217,0.510121457489879,0.311300639658849,0.392111368909513,0.488372093023256,0.491228070175439
0.314,0.362222222222222,0.488,0.58,0,0,0.321428571428571,0.306451612903226,0.496153846153846,0.479166666666667,0.348484848484849,0.376712328767123,0.5,0.66
0.336,0.381111111111111,0.48,0.46,0,0,0.34412955465587,0.328063241106719,0.509433962264151,0.446808510638298,0.376623376623377,0.385844748858447,0.48,0.44
0.318,0.352222222222222,0.468,0.48,0,0,0.28030303030303,0.360169491525424,0.415322580645161,0.51984126984127,0.306209850107066,0.401847575057737,0.511111111111111,0.454545454545455
0.304,0.358888888888889,0.47,0.44,0,0,0.318548387096774,0.28968253968254,0.5,0.436440677966102,0.352173913043478,0.365909090909091,0.519230769230769,0.354166666666667
0.302,0.358888888888889,0.46,0.52,0,0,0.284046692607004,0.320987654320988,0.486274509803922,0.43265306122449,0.364035087719298,0.353603603603604,0.517857142857143,0.522727272727273
0.314,0.352222222222222,0.476,0.48,0,0,0.311023622047244,0.317073170731707,0.468992248062016,0.483471074380165,0.324618736383442,0.380952380952381,0.452830188679245,0.51063829787234
0.3,0.35,0.46,0.44,0,0,0.238805970149254,0.370689655172414,0.39344262295082,0.5234375,0.332613390928726,0.368421052631579,0.36734693877551,0.509803921568627
0.278,0.351111111111111,0.494,0.46,0,0,0.310344827586207,0.25,0.546428571428571,0.427272727272727,0.333333333333333,0.369614512471655,0.471698113207547,0.446808510638298
0.278,0.361111111111111,0.512,0.49,0,0,0.241379310344828,0.317991631799163,0.49800796812749,0.526104417670683,0.354625550660793,0.367713004484305,0.482758620689655,0.5
0.294,0.361111111111111,0.48,0.47,0,0,0.279352226720648,0.308300395256917,0.509433962264151,0.446808510638298,0.369710467706013,0.352549889135255,0.46031746031746,0.486486486486487
0.33,0.361111111111111,0.478,0.44,0,0,0.316602316602317,0.344398340248963,0.466403162055336,0.489878542510121,0.367170626349892,0.354691075514874,0.428571428571429,0.450980392156863
0.288,0.345555555555556,0.47,0.46,0,0,0.221818181818182,0.368888888888889,0.367088607594937,0.562737642585551,0.313852813852814,0.378995433789954,0.4,0.52
0.3,0.351111111111111,0.474,0.42,0,0,0.270676691729323,0.333333333333333,0.414634146341463,0.531496062992126,0.355408388520971,0.34675615212528,0.474576271186441,0.341463414634146
0.302,0.343333333333333,0.482,0.43,0,0,0.288973384030418,0.316455696202532,0.469879518072289,0.49402390438247,0.300639658848614,0.389791183294664,0.418604651162791,0.43859649122807
0.292,0.365555555555556,0.496,0.41,0,0,0.299595141700405,0.284584980237154,0.50188679245283,0.48936170212766,0.341304347826087,0.390909090909091,0.365384615384615,0.458333333333333
0.33,0.362222222222222,0.448,0.49,0,0,0.293233082706767,0.371794871794872,0.410569105691057,0.484251968503937,0.34056399132321,0.38496583143508,0.470588235294118,0.510204081632653
0.31,0.378888888888889,0.488,0.47,0,0,0.345528455284553,0.275590551181102,0.462406015037594,0.517094017094017,0.360869565217391,0.397727272727273,0.384615384615385,0.5625
0.328,0.374444444444444,0.46,0.47,0,0,0.295275590551181,0.361788617886179,0.468992248062016,0.450413223140496,0.356989247311828,0.393103448275862,0.404255319148936,0.528301886792453
0.334,0.352222222222222,0.496,0.45,0,0,0.290566037735849,0.382978723404255,0.449392712550607,0.541501976284585,0.342794759825328,0.361990950226244,0.481481481481481,0.41304347826087
0.29,0.351111111111111,0.44,0.5,0,0,0.262745098039216,0.318367346938775,0.416342412451362,0.465020576131687,0.356043956043956,0.346067415730337,0.578947368421053,0.395348837209302
0.288,0.356666666666667,0.486,0.52,0,0,0.313253012048193,0.262948207171315,0.505703422053232,0.464135021097046,0.333333333333333,0.381278538812785,0.52,0.52
0.3,0.36,0.466,0.48,0,0,0.313253012048193,0.286852589641434,0.513307984790874,0.413502109704641,0.339869281045752,0.380952380952381,0.415094339622642,0.553191489361702
0.298,0.357777777777778,0.484,0.48,0,0,0.351239669421488,0.248062015503876,0.511111111111111,0.452173913043478,0.341356673960613,0.374717832957111,0.527272727272727,0.422222222222222
0.284,0.347777777777778,0.492,0.43,0,0,0.251908396946565,0.319327731092437,0.396,0.588,0.334792122538293,0.36117381489842,0.509090909090909,0.333333333333333
0.306,0.341111111111111,0.5,0.49,0,0,0.269230769230769,0.345833333333333,0.448412698412698,0.55241935483871,0.331168831168831,0.351598173515982,0.48,0.5
0.322,0.348888888888889,0.458,0.47,0,0,0.301158301158301,0.344398340248963,0.355731225296443,0.562753036437247,0.34061135371179,0.357466063348416,0.425925925925926,0.521739130434783
0.278,0.355555555555556,0.464,0.47,0,0,0.274809160305344,0.281512605042017,0.372,0.556,0.353070175438596,0.358108108108108,0.410714285714286,0.545454545454545
0.324,0.35,0.466,0.46,0,0,0.299242424242424,0.351694915254237,0.471774193548387,0.46031746031746,0.338362068965517,0.362385321100917,0.291666666666667,0.615384615384615
0.298,0.356666666666667,0.466,0.45,0,0,0.246212121212121,0.355932203389831,0.391129032258065,0.53968253968254,0.341304347826087,0.372727272727273,0.423076923076923,0.479166666666667
0.298,0.352222222222222,0.482,0.51,0,0,0.292682926829268,0.303149606299213,0.481203007518797,0.482905982905983,0.324731182795699,0.381609195402299,0.425531914893617,0.584905660377358
0.316,0.341111111111111,0.47,0.5,0,0,0.285714285714286,0.348547717842324,0.458498023715415,0.481781376518219,0.342047930283224,0.340136054421769,0.471698113207547,0.531914893617021
0.304,0.374444444444444,0.5,0.49,0,0,0.24812030075188,0.367521367521368,0.455284552845528,0.543307086614173,0.36304347826087,0.386363636363636,0.519230769230769,0.458333333333333
0.29,0.348888888888889,0.456,0.51,0,0,0.330612244897959,0.250980392156863,0.524344569288389,0.377682403433476,0.326881720430108,0.372413793103448,0.468085106382979,0.547169811320755
0.336,0.351111111111111,0.48,0.55,0,0,0.308880308880309,0.365145228215768,0.474308300395257,0.48582995951417,0.329741379310345,0.373853211009174,0.479166666666667,0.615384615384615
0.29,0.374444444444444,0.472,0.44,0,0,0.282868525896414,0.29718875502008,0.490421455938697,0.451882845188285,0.360086767895879,0.389521640091116,0.470588235294118,0.408163265306122
0.332,0.352222222222222,0.488,0.51,0,0,0.305970149253731,0.362068965517241,0.438524590163934,0.53515625,0.308510638297872,0.4,0.5,0.517241379310345
0.274,0.337777777777778,0.488,0.53,0,0,0.227106227106227,0.330396475770925,0.393305439330544,0.574712643678161,0.302771855010661,0.375870069605568,0.534883720930233,0.526315789473684
0.294,0.34,0.462,0.43,0,0,0.264591439688716,0.325102880658436,0.454901960784314,0.469387755102041,0.321739130434783,0.359090909090909,0.326923076923077,0.541666666666667
0.316,0.371111111111111,0.456,0.41,0,0,0.311740890688259,0.320158102766798,0.471698113207547,0.438297872340426,0.361050328227571,0.381489841986456,0.436363636363636,0.377777777777778
0.298,0.35,0.454,0.53,0,0,0.28125,0.315573770491803,0.40625,0.504098360655738,0.321120689655172,0.380733944954128,0.520833333333333,0.538461538461538
0.326,0.371111111111111,0.522,0.44,0,0,0.328185328185328,0.323651452282158,0.478260869565217,0.566801619433198,0.353579175704989,0.389521640091116,0.431372549019608,0.448979591836735
0.288,0.361111111111111,0.476,0.48,0,0,0.212686567164179,0.375,0.413934426229508,0.53515625,0.337606837606838,0.386574074074074,0.522727272727273,0.446428571428571
0.322,0.371111111111111,0.476,0.43,0,0,0.293436293436293,0.352697095435685,0.426877470355731,0.526315789473684,0.352173913043478,0.390909090909091,0.403846153846154,0.458333333333333
0.326,0.344444444444444,0.444,0.53,0,0,0.333333333333333,0.318548387096774,0.434615384615385,0.454166666666667,0.324786324786325,0.365740740740741,0.431818181818182,0.607142857142857
0.328,0.35,0.49,0.45,0,0,0.3,0.358333333333333,0.503968253968254,0.475806451612903,0.342857142857143,0.357303370786517,0.43859649122807,0.465116279069767
0.294,0.364444444444444,0.484,0.4,0,0,0.274809160305344,0.315126050420168,0.46,0.508,0.353711790393013,0.375565610859729,0.314814814814815,0.5
0.3,0.356666666666667,0.484,0.47,0,0,0.329317269076305,0.270916334661355,0.486692015209125,0.481012658227848,0.33982683982684,0.374429223744292,0.4,0.54
0.322,0.34,0.502,0.52,0,0,0.305019305019305,0.340248962655602,0.462450592885375,0.54251012145749,0.326133909287257,0.354691075514874,0.469387755102041,0.568627450980392
0.316,0.36,0.468,0.46,0,0,0.311284046692607,0.320987654320988,0.443137254901961,0.493877551020408,0.347826086956522,0.372727272727273,0.423076923076923,0.5
0.308,0.361111111111111,0.48,0.46,0,0,0.267441860465116,0.351239669421488,0.511811023622047,0.447154471544715,0.319654427645788,0.405034324942792,0.469387755102041,0.450980392156863
0.32,0.367777777777778,0.474,0.52,0,0,0.333333333333333,0.307086614173228,0.481203007518797,0.465811965811966,0.332622601279318,0.406032482598608,0.395348837209302,0.614035087719298
0.31,0.353333333333333,0.454,0.46,0,0,0.282945736434109,0.338842975206612,0.425196850393701,0.483739837398374,0.331168831168831,0.376712328767123,0.42,0.5
0.296,0.344444444444444,0.478,0.44,0,0,0.281853281853282,0.311203319502075,0.41897233201581,0.538461538461538,0.334782608695652,0.354545454545455,0.403846153846154,0.479166666666667
0.316,0.364444444444444,0.484,0.51,0,0,0.309803921568627,0.322448979591837,0.466926070038911,0.502057613168724,0.336206896551724,0.394495412844037,0.5625,0.461538461538462
0.318,0.355555555555556,0.484,0.53,0,0,0.294573643410853,0.34297520661157,0.433070866141732,0.536585365853659,0.345733041575492,0.36568848758465,0.454545454545455,0.622222222222222
0.332,0.378888888888889,0.46,0.43,0,0,0.305019305019305,0.360995850622407,0.430830039525692,0.489878542510121,0.359913793103448,0.399082568807339,0.4375,0.423076923076923
0.31,0.366666666666667,0.488,0.43,0,0,0.30859375,0.311475409836066,0.46875,0.508196721311475,0.32484076433121,0.412587412587413,0.439024390243902,0.423728813559322
0.342,0.373333333333333,0.488,0.48,0,0,0.328063241106719,0.356275303643725,0.44015444015444,0.539419087136929,0.368421052631579,0.378378378378378,0.446428571428571,0.522727272727273
0.284,0.361111111111111,0.464,0.44,0,0,0.284584980237154,0.283400809716599,0.444015444015444,0.485477178423237,0.343544857768052,0.379232505643341,0.581818181818182,0.266666666666667
0.314,0.35,0.482,0.47,0,0,0.317829457364341,0.309917355371901,0.488188976377953,0.475609756097561,0.333333333333333,0.36734693877551,0.528301886792453,0.404255319148936
0.306,0.344444444444444,0.484,0.55,0,0,0.294354838709677,0.317460317460317,0.492424242424242,0.474576271186441,0.338427947598253,0.350678733031674,0.518518518518518,0.58695652173913
0.294,0.355555555555556,0.482,0.46,0,0,0.294820717131474,0.293172690763052,0.490421455938697,0.472803347280335,0.332613390928726,0.379862700228833,0.489795918367347,0.431372549019608
0.314,0.352222222222222,0.454,0.44,0,0,0.309803921568627,0.318367346938775,0.439688715953307,0.469135802469136,0.342047930283224,0.36281179138322,0.452830188679245,0.425531914893617
0.296,0.358888888888889,0.478,0.48,0,0,0.228682170542636,0.367768595041322,0.425196850393701,0.532520325203252,0.353846153846154,0.364044943820225,0.508771929824561,0.441860465116279
0.314,0.363333333333333,0.472,0.38,0,0,0.317073170731707,0.311023622047244,0.515037593984962,0.423076923076923,0.353982300884956,0.372767857142857,0.283333333333333,0.525
0.31,0.338888888888889,0.474,0.54,0,0,0.286792452830189,0.336170212765957,0.441295546558704,0.505928853754941,0.342222222222222,0.335555555555556,0.564516129032258,0.5
0.31,0.363333333333333,0.498,0.48,0,0,0.250936329588015,0.377682403433476,0.448979591836735,0.545098039215686,0.33695652173913,0.390909090909091,0.480769230769231,0.479166666666667
0.292,0.368888888888889,0.458,0.49,0,0,0.27734375,0.307377049180328,0.46484375,0.450819672131148,0.321961620469083,0.419953596287703,0.511627906976744,0.473684210526316
0.318,0.355555555555556,0.462,0.5,0,0,0.290697674418605,0.347107438016529,0.468503937007874,0.455284552845528,0.347161572052402,0.364253393665158,0.425925925925926,0.58695652173913
0.326,0.365555555555556,0.498,0.51,0,0,0.286245353159851,0.372294372294372,0.444444444444444,0.54863813229572,0.310782241014799,0.426229508196721,0.435897435897436,0.557377049180328
0.308,0.361111111111111,0.502,0.51,0,0,0.290836653386454,0.325301204819277,0.505747126436782,0.497907949790795,0.364835164835165,0.357303370786517,0.526315789473684,0.488372093023256
0.316,0.35,0.486,0.52,0,0,0.263157894736842,0.376068376068376,0.430894308943089,0.539370078740158,0.346491228070175,0.353603603603604,0.428571428571429,0.636363636363636
0.32,0.352222222222222,0.486,0.53,0,0,0.336,0.304,0.538167938931298,0.428571428571429,0.324675324675325,0.381278538812785,0.58,0.48
0.294,0.355555555555556,0.442,0.52,0,0,0.331967213114754,0.2578125,0.466417910447761,0.413793103448276,0.368421052631579,0.342342342342342,0.517857142857143,0.522727272727273
0.312,0.356666666666667,0.432,0.42,0,0,0.320158102766798,0.303643724696356,0.413127413127413,0.452282157676349,0.348684210526316,0.364864864864865,0.410714285714286,0.431818181818182
0.286,0.364444444444444,0.468,0.57,0,0,0.296,0.276,0.480916030534351,0.453781512605042,0.344827586206897,0.385321100917431,0.5625,0.576923076923077
0.31,0.353333333333333,0.492,0.49,0,0,0.298039215686275,0.322448979591837,0.513618677042802,0.469135802469136,0.360262008733624,0.346153846153846,0.555555555555556,0.41304347826087
0.312,0.36,0.472,0.45,0,0,0.272030651340996,0.355648535564854,0.50996015936255,0.433734939759036,0.361050328227571,0.358916478555305,0.454545454545455,0.444444444444444
0.308,0.367777777777778,0.458,0.45,0,0,0.313492063492063,0.30241935483871,0.484615384615385,0.429166666666667,0.346491228070175,0.38963963963964,0.339285714285714,0.590909090909091
0.3,0.362222222222222,0.488,0.52,0,0,0.27734375,0.323770491803279,0.54296875,0.430327868852459,0.35589519650655,0.368778280542986,0.574074074074074,0.456521739130435
0.318,0.357777777777778,0.476,0.44,0,0,0.293436293436293,0.344398340248963,0.450592885375494,0.502024291497976,0.347161572052402,0.368778280542986,0.462962962962963,0.41304347826087
0.332,0.357777777777778,0.504,0.56,0,0,0.291187739463602,0.376569037656904,0.50199203187251,0.506024096385542,0.341252699784017,0.375286041189931,0.489795918367347,0.627450980392157
0.308,0.36,0.43,0.43,0,0,0.330677290836653,0.285140562248996,0.42911877394636,0.430962343096234,0.365800865800866,0.353881278538813,0.4,0.46
0.296,0.377777777777778,0.486,0.42,0,0,0.279693486590038,0.313807531380753,0.438247011952191,0.534136546184739,0.353579175704989,0.403189066059225,0.333333333333333,0.510204081632653
0.336,0.365555555555556,0.482,0.42,0,0,0.31496062992126,0.357723577235772,0.48062015503876,0.483471074380165,0.363636363636364,0.367483296213808,0.426229508196721,0.41025641025641
0.29,0.366666666666667,0.504,0.52,0,0,0.268199233716475,0.313807531380753,0.48207171314741,0.526104417670683,0.320594479830149,0.417249417249417,0.51219512195122,0.525423728813559
0.314,0.367777777777778,0.48,0.42,0,0,0.330677290836653,0.29718875502008,0.486590038314176,0.472803347280335,0.365044247787611,0.370535714285714,0.416666666666667,0.425
0.276,0.356666666666667,0.48,0.48,0,0,0.266666666666667,0.285714285714286,0.482490272373541,0.477366255144033,0.342733188720174,0.37129840546697,0.431372549019608,0.530612244897959
0.336,0.353333333333333,0.46,0.46,0,0,0.34,0.332,0.50763358778626,0.407563025210084,0.335483870967742,0.372413793103448,0.446808510638298,0.471698113207547
