"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0.31,0.355555555555556,0.462,0.51,0,0,0.318518518518519,0.3,0.446280991735537,0.476744186046512,0.364035087719298,0.346846846846847,0.535714285714286,0.477272727272727
0.304,0.361111111111111,0.476,0.49,0,0,0.291828793774319,0.316872427983539,0.474509803921569,0.477551020408163,0.363636363636364,0.358447488584475,0.48,0.5
0.298,0.34,0.454,0.51,0,0,0.298319327731092,0.297709923664122,0.496350364963504,0.402654867256637,0.343612334801762,0.336322869955157,0.551724137931034,0.452380952380952
0.318,0.356666666666667,0.484,0.44,0,0,0.36,0.276,0.431297709923664,0.542016806722689,0.360869565217391,0.352272727272727,0.423076923076923,0.458333333333333
0.306,0.362222222222222,0.466,0.51,0,0,0.329457364341085,0.28099173553719,0.503937007874016,0.426829268292683,0.365591397849462,0.358620689655172,0.48936170212766,0.528301886792453
0.318,0.352222222222222,0.476,0.46,0,0,0.317857142857143,0.318181818181818,0.487068965517241,0.466417910447761,0.372549019607843,0.331065759637188,0.547169811320755,0.361702127659574
0.338,0.335555555555556,0.48,0.52,0,0,0.348178137651822,0.328063241106719,0.445283018867925,0.519148936170213,0.350109409190372,0.320541760722348,0.454545454545455,0.6
0.298,0.343333333333333,0.47,0.53,0,0,0.299610894941634,0.296296296296296,0.450980392156863,0.489795918367347,0.344978165938865,0.341628959276018,0.5,0.565217391304348
0.334,0.355555555555556,0.466,0.46,0,0,0.325490196078431,0.342857142857143,0.494163424124514,0.436213991769547,0.362255965292842,0.348519362186788,0.450980392156863,0.469387755102041
0.322,0.375555555555556,0.474,0.46,0,0,0.325757575757576,0.317796610169492,0.463709677419355,0.484126984126984,0.38961038961039,0.360730593607306,0.48,0.44
0.288,0.343333333333333,0.468,0.44,0,0,0.287878787878788,0.288135593220339,0.512096774193548,0.424603174603175,0.351293103448276,0.334862385321101,0.520833333333333,0.365384615384615
0.31,0.365555555555556,0.522,0.52,0,0,0.318007662835249,0.301255230125523,0.49402390438247,0.550200803212851,0.37012987012987,0.360730593607306,0.58,0.46
0.312,0.361111111111111,0.458,0.52,0,0,0.307392996108949,0.316872427983539,0.43921568627451,0.477551020408163,0.370212765957447,0.351162790697674,0.476190476190476,0.551724137931034
0.3,0.36,0.47,0.43,0,0,0.301204819277108,0.298804780876494,0.482889733840304,0.455696202531646,0.380846325167038,0.339246119733925,0.476190476190476,0.351351351351351
0.314,0.352222222222222,0.456,0.52,0,0,0.330612244897959,0.298039215686275,0.52059925093633,0.381974248927039,0.368888888888889,0.335555555555556,0.532258064516129,0.5
0.334,0.377777777777778,0.484,0.4,0,0,0.332075471698113,0.336170212765957,0.449392712550607,0.517786561264822,0.375809935205184,0.379862700228833,0.346938775510204,0.450980392156863
