"method","err"
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"radial svm",0.0284552845528455
"radial svm",0.0163265306122449
"radial svm",0.0208333333333333
"radial svm",0.0283400809716599
"radial svm",0
"radial svm",0
"radial svm",0.00836820083682008
"radial svm",0
"radial svm",0
"radial svm",0.00411522633744856
"radial svm",0.0160642570281124
"radial svm",0
"radial svm",0.00851063829787234
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.00418410041841004
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.00790513833992095
"radial svm",0
"radial svm",0.00420168067226891
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.00408163265306122
"radial svm",0.00826446280991736
"radial svm",0.0163934426229508
"radial svm",0
"radial svm",0
"radial svm",0.028
"radial svm",0.203921568627451
"radial svm",0.00434782608695652
"radial svm",0
"radial svm",0
"radial svm",0.02
"radial svm",0
"radial svm",0
"radial svm",0.00790513833992095
"radial svm",0.00823045267489712
"radial svm",0
"radial svm",0.00423728813559322
"radial svm",0.00847457627118644
"radial svm",0.0292887029288703
"radial svm",0.0288065843621399
"radial svm",0
"radial svm",0.0196078431372549
"radial svm",0
"radial svm",0
"radial svm",0.00404858299595142
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.00416666666666667
"radial svm",0.00393700787401575
"radial svm",0
"radial svm",0.0211864406779661
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.0251046025104603
"radial svm",0
"radial svm",0.00429184549356223
"radial svm",0
"radial svm",0
"radial svm",0.00416666666666667
"radial svm",0
"radial svm",0
"radial svm",0.0164609053497942
"radial svm",0.00806451612903226
"radial svm",0.0291666666666667
"radial svm",0.00420168067226891
"radial svm",0
"radial svm",0.0202429149797571
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.0153846153846154
"radial svm",0.00413223140495868
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.00854700854700855
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.0043859649122807
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"logistic",0.288617886178862
"logistic",0.285714285714286
"logistic",0.291666666666667
"logistic",0.279352226720648
"logistic",0.338645418326693
"logistic",0.315126050420168
"logistic",0.309623430962343
"logistic",0.317796610169492
"logistic",0.318548387096774
"logistic",0.325102880658436
"logistic",0.325301204819277
"logistic",0.34156378600823
"logistic",0.31063829787234
"logistic",0.326359832635983
"logistic",0.309236947791165
"logistic",0.331896551724138
"logistic",0.343096234309623
"logistic",0.281368821292776
"logistic",0.308016877637131
"logistic",0.302788844621514
"logistic",0.301255230125523
"logistic",0.253968253968254
"logistic",0.300429184549356
"logistic",0.296442687747036
"logistic",0.28968253968254
"logistic",0.315126050420168
"logistic",0.296296296296296
"logistic",0.291845493562232
"logistic",0.316872427983539
"logistic",0.228571428571429
"logistic",0.305785123966942
"logistic",0.327868852459016
"logistic",0.315573770491803
"logistic",0.333333333333333
"logistic",0.324
"logistic",0.325490196078431
"logistic",0.3
"logistic",0.316872427983539
"logistic",0.297709923664122
"logistic",0.276
"logistic",0.28099173553719
"logistic",0.318181818181818
"logistic",0.328063241106719
"logistic",0.296296296296296
"logistic",0.342857142857143
"logistic",0.317796610169492
"logistic",0.288135593220339
"logistic",0.301255230125523
"logistic",0.316872427983539
"logistic",0.298804780876494
"logistic",0.298039215686275
"logistic",0.336170212765957
"logistic",0.341666666666667
"logistic",0.340080971659919
"logistic",0.316666666666667
"logistic",0.339130434782609
"logistic",0.285123966942149
"logistic",0.323886639676113
"logistic",0.293877551020408
"logistic",0.320833333333333
"logistic",0.279527559055118
"logistic",0.304347826086957
"logistic",0.300847457627119
"logistic",0.382608695652174
"logistic",0.338709677419355
"logistic",0.303418803418803
"logistic",0.352459016393443
"logistic",0.328063241106719
"logistic",0.284518828451883
"logistic",0.303149606299213
"logistic",0.28755364806867
"logistic",0.275193798449612
"logistic",0.25609756097561
"logistic",0.3125
"logistic",0.294354838709677
"logistic",0.327800829875519
"logistic",0.320987654320988
"logistic",0.362903225806452
"logistic",0.3
"logistic",0.281512605042017
"logistic",0.345098039215686
"logistic",0.299595141700405
"logistic",0.325757575757576
"logistic",0.317460317460317
"logistic",0.316455696202532
"logistic",0.323076923076923
"logistic",0.305785123966942
"logistic",0.326271186440678
"logistic",0.277551020408163
"logistic",0.320158102766798
"logistic",0.333333333333333
"logistic",0.38034188034188
"logistic",0.305785123966942
"logistic",0.309623430962343
"logistic",0.286290322580645
"logistic",0.364035087719298
"logistic",0.268774703557312
"logistic",0.31496062992126
"logistic",0.33739837398374
"logistic",0.315384615384615
"logistic lasso",0.288617886178862
"logistic lasso",0.285714285714286
"logistic lasso",0.291666666666667
"logistic lasso",0.242914979757085
"logistic lasso",0.605577689243028
"logistic lasso",0.38655462184874
"logistic lasso",0.309623430962343
"logistic lasso",0.317796610169492
"logistic lasso",0.334677419354839
"logistic lasso",0.325102880658436
"logistic lasso",0.397590361445783
"logistic lasso",0.353909465020576
"logistic lasso",0.451063829787234
"logistic lasso",0.334728033472803
"logistic lasso",0.321285140562249
"logistic lasso",0.357758620689655
"logistic lasso",0.338912133891213
"logistic lasso",0.300380228136882
"logistic lasso",0.30379746835443
"logistic lasso",0.306772908366534
"logistic lasso",0.301255230125523
"logistic lasso",0.26984126984127
"logistic lasso",0.309012875536481
"logistic lasso",0.324110671936759
"logistic lasso",1
"logistic lasso",1
"logistic lasso",0.296296296296296
"logistic lasso",0.28755364806867
"logistic lasso",0.320987654320988
"logistic lasso",0.244897959183673
"logistic lasso",0.309917355371901
"logistic lasso",0.327868852459016
"logistic lasso",0.397540983606557
"logistic lasso",0.34703196347032
"logistic lasso",0.324
"logistic lasso",0.333333333333333
"logistic lasso",0.304347826086957
"logistic lasso",0.312757201646091
"logistic lasso",0.297709923664122
"logistic lasso",0.28
"logistic lasso",0.433884297520661
"logistic lasso",0.327272727272727
"logistic lasso",0.379446640316206
"logistic lasso",0.300411522633745
"logistic lasso",0.424489795918367
"logistic lasso",0.326271186440678
"logistic lasso",0.288135593220339
"logistic lasso",0.422594142259414
"logistic lasso",0.432098765432099
"logistic lasso",0.310756972111554
"logistic lasso",0.396078431372549
"logistic lasso",0.336170212765957
"logistic lasso",0.4125
"logistic lasso",0.392712550607287
"logistic lasso",0.325
"logistic lasso",0.317391304347826
"logistic lasso",0.322314049586777
"logistic lasso",0.319838056680162
"logistic lasso",0.302040816326531
"logistic lasso",0.3375
"logistic lasso",0.511811023622047
"logistic lasso",0.308300395256917
"logistic lasso",0.338983050847458
"logistic lasso",0.460869565217391
"logistic lasso",0.387096774193548
"logistic lasso",0.311965811965812
