"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0,0,0.418,0.46,0,0,0,0,0.430232558139535,0.40495867768595,0,0,0.41304347826087,0.5
0,0,0.438,0.46,0,0,0,0,0.424124513618677,0.452674897119342,0,0,0.4,0.5
0,0,0.456,0.41,0,0,0,0,0.365079365079365,0.548387096774194,0,0,0.25,0.557692307692308
0,0,0.428,0.4,0,0,0,0,0.455598455598456,0.398340248962656,0,0,0.4,0.4
0,0,0.456,0.32,0,0,0,0,0.486692015209125,0.421940928270042,0,0,0.307692307692308,0.333333333333333
0,0,0.444,0.29,0,0,0,0,0.372,0.516,0,0,0.254901960784314,0.326530612244898
0,0,0.448,0.47,0,0,0,0,0.406374501992032,0.48995983935743,0,0,0.340425531914894,0.584905660377358
0,0,0.458,0.34,0,0,0,0,0.375,0.53968253968254,0,0,0.240740740740741,0.456521739130435
0,0,0.462,0.4,0,0,0,0,0.426923076923077,0.5,0,0,0.372549019607843,0.428571428571429
0,0,0.432,0.36,0,0,0,0,0.380392156862745,0.485714285714286,0,0,0.338983050847458,0.390243902439024
0,0,0.432,0.37,0,0,0,0,0.363984674329502,0.506276150627615,0,0,0.285714285714286,0.450980392156863
0,0,0.442,0.45,0,0,0,0,0.384313725490196,0.502040816326531,0,0,0.433962264150943,0.468085106382979
0,0,0.458,0.49,0,0,0,0,0.37246963562753,0.541501976284585,0,0,0.325581395348837,0.614035087719298
0,0,0.446,0.33,0,0,0,0,0.406374501992032,0.485943775100402,0,0,0.191489361702128,0.452830188679245
0,0,0.43,0.38,0,0,0,0,0.398467432950192,0.464435146443515,0,0,0.3,0.46
0,0,0.442,0.34,0,0,0,0,0.381147540983607,0.5,0,0,0.354166666666667,0.326923076923077
0,0,0.48,0.4,0,0,0,0,0.426294820717131,0.534136546184739,0,0,0.37037037037037,0.434782608695652
0,0,0.438,0.36,0,0,0,0,0.494545454545455,0.368888888888889,0,0,0.333333333333333,0.387755102040816
0,0,0.454,0.31,0,0,0,0,0.381526104417671,0.525896414342629,0,0,0.316666666666667,0.3
0,0,0.464,0.37,0,0,0,0,0.505703422053232,0.417721518987342,0,0,0.404761904761905,0.344827586206897
0,0,0.446,0.46,0,0,0,0,0.358565737051793,0.534136546184739,0,0,0.5,0.409090909090909
0,0,0.46,0.44,0,0,0,0,0.443181818181818,0.478813559322034,0,0,0.444444444444444,0.434782608695652
0,0,0.46,0.48,0,0,0,0,0.371428571428571,0.545098039215686,0,0,0.487179487179487,0.475409836065574
0,0,0.474,0.45,0,0,0,0,0.516981132075472,0.425531914893617,0,0,0.340909090909091,0.535714285714286
0,0,0.456,0.41,0,0,0,0,0.5,0.406779661016949,0,0,0.425531914893617,0.39622641509434
0,0,0.494,0.42,0,0,0,0,0.448,0.54,0,0,0.511111111111111,0.345454545454545
0,0,0.448,0.34,0,0,0,0,0.419607843137255,0.477551020408163,0,0,0.320754716981132,0.361702127659574
0,0,0.456,0.45,0,0,0,0,0.363265306122449,0.545098039215686,0,0,0.4,0.490909090909091
0,0,0.436,0.38,0,0,0,0,0.345098039215686,0.530612244897959,0,0,0.346938775510204,0.411764705882353
0,0,0.422,0.46,0,0,0,0,0.392996108949416,0.452674897119342,0,0,0.480769230769231,0.4375
0,0,0.43,0.45,0,0,0,0,0.421259842519685,0.439024390243902,0,0,0.4,0.490909090909091
0,0,0.438,0.4,0,0,0,0,0.4453125,0.430327868852459,0,0,0.415094339622642,0.382978723404255
0,0,0.482,0.47,0,0,0,0,0.47265625,0.491803278688525,0,0,0.473684210526316,0.465116279069767
0,0,0.446,0.47,0,0,0,0,0.216450216450216,0.643122676579926,0,0,0.403846153846154,0.541666666666667
0,0,0.442,0.38,0,0,0,0,0.473282442748092,0.407563025210084,0,0,0.333333333333333,0.423076923076923
0,0,0.446,0.45,0,0,0,0,0.441947565543071,0.450643776824034,0,0,0.395348837209302,0.491228070175439
