"method","err"
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"rf",0
"radial svm",0
"radial svm",0
"radial svm",0.0155555555555556
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.00888888888888889
"radial svm",0
"radial svm",0.0111111111111111
"radial svm",0.0133333333333333
"radial svm",0.0122222222222222
"radial svm",0.00111111111111111
"radial svm",0.0111111111111111
"radial svm",0
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0.0388888888888889
"radial svm",0
"radial svm",0.00111111111111111
"radial svm",0
"radial svm",0.00111111111111111
"radial svm",0.0377777777777778
"radial svm",0
"radial svm",0.0166666666666667
"radial svm",0.0122222222222222
"radial svm",0.00555555555555556
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.0311111111111111
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.0133333333333333
"radial svm",0.01
"radial svm",0
"radial svm",0.0144444444444444
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0.0111111111111111
"radial svm",0.0344444444444444
"radial svm",0
"radial svm",0
"radial svm",0.01
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0.0122222222222222
"radial svm",0
"radial svm",0
"radial svm",0.0333333333333333
"radial svm",0
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.00222222222222222
"radial svm",0.00111111111111111
"radial svm",0.0111111111111111
"radial svm",0.01
"radial svm",0
"radial svm",0
"radial svm",0
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0.0122222222222222
"radial svm",0.00888888888888889
"radial svm",0.0111111111111111
"radial svm",0.0111111111111111
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0
"radial svm",0.00222222222222222
"radial svm",0.0144444444444444
"radial svm",0
"radial svm",0.00111111111111111
"radial svm",0
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0.0133333333333333
"radial svm",0.00888888888888889
"radial svm",0.0122222222222222
"radial svm",0.0133333333333333
"radial svm",0
"radial svm",0.0133333333333333
"radial svm",0.0111111111111111
"radial svm",0
"radial svm",0.0111111111111111
"radial svm",0.00111111111111111
"radial svm",0.0155555555555556
"radial svm",0.0122222222222222
"radial svm",0.0155555555555556
"radial svm",0
"radial svm",0.00222222222222222
"radial svm",0.04
"radial svm",0.0155555555555556
"radial svm",0.0388888888888889
"radial svm",0
"logistic",0.345555555555556
"logistic",0.35
"logistic",0.365555555555556
"logistic",0.363333333333333
"logistic",0.362222222222222
"logistic",0.378888888888889
"logistic",0.361111111111111
"logistic",0.368888888888889
"logistic",0.352222222222222
"logistic",0.365555555555556
"logistic",0.362222222222222
"logistic",0.351111111111111
"logistic",0.344444444444444
"logistic",0.352222222222222
"logistic",0.364444444444444
"logistic",0.36
"logistic",0.356666666666667
"logistic",0.353333333333333
"logistic",0.366666666666667
"logistic",0.332222222222222
"logistic",0.347777777777778
"logistic",0.366666666666667
"logistic",0.342222222222222
"logistic",0.346666666666667
"logistic",0.346666666666667
"logistic",0.351111111111111
"logistic",0.361111111111111
"logistic",0.358888888888889
"logistic",0.37
"logistic",0.356666666666667
"logistic",0.354444444444444
"logistic",0.347777777777778
"logistic",0.352222222222222
"logistic",0.365555555555556
"logistic",0.355555555555556
"logistic",0.37
"logistic",0.355555555555556
"logistic",0.361111111111111
"logistic",0.34
"logistic",0.356666666666667
"logistic",0.362222222222222
"logistic",0.352222222222222
"logistic",0.335555555555556
"logistic",0.343333333333333
"logistic",0.355555555555556
"logistic",0.375555555555556
"logistic",0.343333333333333
"logistic",0.365555555555556
"logistic",0.361111111111111
"logistic",0.36
"logistic",0.352222222222222
"logistic",0.377777777777778
"logistic",0.351111111111111
"logistic",0.347777777777778
"logistic",0.366666666666667
"logistic",0.355555555555556
"logistic",0.362222222222222
"logistic",0.347777777777778
"logistic",0.355555555555556
"logistic",0.364444444444444
"logistic",0.351111111111111
"logistic",0.395555555555556
"logistic",0.35
"logistic",0.348888888888889
"logistic",0.385555555555556
"logistic",0.338888888888889
"logistic",0.356666666666667
"logistic",0.344444444444444
"logistic",0.346666666666667
"logistic",0.376666666666667
"logistic",0.36
"logistic",0.352222222222222
"logistic",0.365555555555556
"logistic",0.371111111111111
"logistic",0.377777777777778
"logistic",0.37
"logistic",0.353333333333333
"logistic",0.387777777777778
"logistic",0.362222222222222
"logistic",0.37
"logistic",0.348888888888889
"logistic",0.372222222222222
"logistic",0.362222222222222
"logistic",0.344444444444444
"logistic",0.351111111111111
"logistic",0.372222222222222
"logistic",0.361111111111111
"logistic",0.37
"logistic",0.368888888888889
"logistic",0.371111111111111
"logistic",0.368888888888889
"logistic",0.361111111111111
"logistic",0.351111111111111
"logistic",0.358888888888889
"logistic",0.354444444444444
"logistic",0.365555555555556
"logistic",0.354444444444444
"logistic",0.365555555555556
"logistic",0.356666666666667
"logistic",0.353333333333333
"logistic lasso",0.346666666666667
"logistic lasso",0.393333333333333
"logistic lasso",0.413333333333333
"logistic lasso",0.378888888888889
"logistic lasso",0.381111111111111
"logistic lasso",0.395555555555556
"logistic lasso",0.354444444444444
"logistic lasso",0.491111111111111
"logistic lasso",0.408888888888889
"logistic lasso",0.408888888888889
"logistic lasso",0.424444444444444
"logistic lasso",0.49
"logistic lasso",0.392222222222222
"logistic lasso",0.483333333333333
"logistic lasso",0.486666666666667
"logistic lasso",0.403333333333333
"logistic lasso",0.491111111111111
"logistic lasso",0.431111111111111
"logistic lasso",0.397777777777778
"logistic lasso",0.477777777777778
"logistic lasso",0.364444444444444
"logistic lasso",0.491111111111111
"logistic lasso",0.474444444444444
"logistic lasso",0.344444444444444
"logistic lasso",0.393333333333333
"logistic lasso",0.481111111111111
"logistic lasso",0.49
"logistic lasso",0.415555555555556
"logistic lasso",0.353333333333333
"logistic lasso",0.355555555555556
"logistic lasso",0.432222222222222
"logistic lasso",0.41
"logistic lasso",0.425555555555556
"logistic lasso",0.418888888888889
"logistic lasso",0.357777777777778
"logistic lasso",0.373333333333333
"logistic lasso",0.388888888888889
"logistic lasso",0.358888888888889
"logistic lasso",0.354444444444444
"logistic lasso",0.446666666666667
"logistic lasso",0.43
"logistic lasso",0.412222222222222
"logistic lasso",0.392222222222222
"logistic lasso",0.491111111111111
"logistic lasso",0.487777777777778
"logistic lasso",0.486666666666667
"logistic lasso",0.41
"logistic lasso",0.38
"logistic lasso",0.477777777777778
"logistic lasso",0.353333333333333
"logistic lasso",0.407777777777778
"logistic lasso",0.403333333333333
"logistic lasso",0.347777777777778
"logistic lasso",0.487777777777778
"logistic lasso",0.485555555555556
"logistic lasso",0.487777777777778
"logistic lasso",0.394444444444444
"logistic lasso",0.421111111111111
"logistic lasso",0.348888888888889
"logistic lasso",0.401111111111111
"logistic lasso",0.354444444444444
"logistic lasso",0.394444444444444
