"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0.308,0.346666666666667,0.448,0.49,0.464566929133858,0.445278969957082,0.326771653543307,0.288617886178862,0.465116279069767,0.429752066115702,0.360515021459227,0.331797235023041,0.5,0.481481481481481
0.306,0.393333333333333,0.474,0.43,0.482352941176471,0.451271186440678,0.325490196078431,0.285714285714286,0.517509727626459,0.42798353909465,0.379237288135593,0.408878504672897,0.425,0.433333333333333
0.3,0.413333333333333,0.468,0.43,0.440384615384615,0.454741379310345,0.307692307692308,0.291666666666667,0.448412698412698,0.487903225806452,0.383620689655172,0.444954128440367,0.375,0.480769230769231
0.286,0.378888888888889,0.494,0.56,0.452569169960474,0.454545454545455,0.328063241106719,0.242914979757085,0.528957528957529,0.45643153526971,0.41991341991342,0.335616438356164,0.58,0.54
0.412,0.381111111111111,0.476,0.5,0.50398406374502,0.466304347826087,0.216867469879518,0.605577689243028,0.307984790874525,0.662447257383966,0.397826086956522,0.363636363636364,0.596153846153846,0.395833333333333
0.352,0.395555555555556,0.462,0.34,0.450381679389313,0.477223427331887,0.320610687022901,0.38655462184874,0.424,0.5,0.414316702819957,0.375854214123007,0.411764705882353,0.26530612244898
0.302,0.354444444444444,0.488,0.46,0.446360153256705,0.446236559139785,0.295019157088123,0.309623430962343,0.50199203187251,0.473895582329317,0.361290322580645,0.347126436781609,0.340425531914894,0.566037735849057
0.332,0.491111111111111,0.504,0.46,0.481060606060606,0.470524017467249,0.34469696969697,0.317796610169492,0.548387096774194,0.46031746031746,0,1,0,1
0.346,0.408888888888889,0.516,0.42,0.442460317460317,0.466377440347072,0.357142857142857,0.334677419354839,0.523076923076923,0.508333333333333,0.392624728850325,0.425968109339408,0.352941176470588,0.489795918367347
0.33,0.408888888888889,0.426,0.54,0.494163424124514,0.443708609271523,0.334630350194553,0.325102880658436,0.4,0.453061224489796,0.39514348785872,0.422818791946309,0.559322033898305,0.51219512195122
0.388,0.424444444444444,0.486,0.46,0.460159362549801,0.460043196544276,0.378486055776892,0.397590361445783,0.42911877394636,0.548117154811716,0.42548596112311,0.423340961098398,0.489795918367347,0.431372549019608
0.328,0.49,0.468,0.47,0.443579766536965,0.462962962962963,0.303501945525292,0.353909465020576,0.443137254901961,0.493877551020408,0,1,0,1
0.372,0.392222222222222,0.496,0.51,0.424528301886792,0.452025586353945,0.30188679245283,0.451063829787234,0.421052631578947,0.569169960474308,0.334754797441365,0.454756380510441,0.441860465116279,0.56140350877193
0.332,0.483333333333333,0.418,0.53,0.459770114942529,0.429032258064516,0.329501915708812,0.334728033472803,0.414342629482072,0.421686746987952,0,1,0,1
0.314,0.486666666666667,0.46,0.5,0.48406374501992,0.45995670995671,0.306772908366534,0.321285140562249,0.455938697318008,0.464435146443515,0,1,0,1
0.374,0.403333333333333,0.46,0.41,0.438432835820896,0.451508620689655,0.388059701492537,0.357758620689655,0.540983606557377,0.3828125,0.372844827586207,0.435779816513761,0.333333333333333,0.480769230769231
0.326,0.491111111111111,0.49,0.46,0.469348659003831,0.456331877729258,0.314176245210728,0.338912133891213,0.48605577689243,0.493975903614458,0,1,0,1
0.306,0.431111111111111,0.492,0.52,0.423954372623574,0.454446854663774,0.312236286919831,0.300380228136882,0.490909090909091,0.493333333333333,0.353579175704989,0.5125284738041,0.509803921568627,0.530612244897959
0.324,0.397777777777778,0.482,0.39,0.442965779467681,0.469026548672566,0.342205323193916,0.30379746835443,0.481927710843373,0.48207171314741,0.415929203539823,0.379464285714286,0.433333333333333,0.325
0.298,0.477777777777778,0.51,0.58,0.448207171314741,0.461702127659574,0.289156626506024,0.306772908366534,0.509505703422053,0.510548523206751,0,1,0,1
0.302,0.364444444444444,0.444,0.54,0.436781609195402,0.456140350877193,0.302681992337165,0.301255230125523,0.410358565737052,0.477911646586345,0.381578947368421,0.346846846846847,0.553571428571429,0.522727272727273
0.346,0.491111111111111,0.486,0.46,0.450396825396825,0.460698689956332,0.423387096774194,0.26984126984127,0.503787878787879,0.466101694915254,0,1,0,1
0.316,0.474444444444444,0.478,0.61,0.428838951310861,0.438689217758985,0.322097378277154,0.309012875536481,0.461224489795918,0.494117647058824,0,1,0,1
0.346,0.344444444444444,0.49,0.49,0.482213438735178,0.454059829059829,0.368421052631579,0.324110671936759,0.535849056603774,0.438297872340426,0.367521367521368,0.319444444444444,0.522727272727273,0.464285714285714
0.504,0.393333333333333,0.472,0.52,0.44047619047619,0.427956989247312,0,1,0,1,0.402150537634409,0.383908045977012,0.531914893617021,0.509433962264151
0.476,0.481111111111111,0.5,0.55,0.456106870229008,0.445396145610278,0,1,0,1,0,1,0,1
0.308,0.49,0.462,0.47,0.511673151750973,0.442265795206972,0.319066147859922,0.296296296296296,0.529411764705882,0.391836734693878,0,1,0,1
0.294,0.415555555555556,0.498,0.49,0.421348314606742,0.451820128479657,0.299625468164794,0.28755364806867,0.489795918367347,0.505882352941176,0.269807280513919,0.572748267898383,0.311111111111111,0.636363636363636
0.34,0.353333333333333,0.478,0.45,0.490272373540856,0.452483801295896,0.357976653696498,0.320987654320988,0.462745098039216,0.493877551020408,0.345572354211663,0.361556064073227,0.489795918367347,0.411764705882353
0.246,0.355555555555556,0.468,0.48,0.411764705882353,0.441304347826087,0.247058823529412,0.244897959183673,0.490272373540856,0.444444444444444,0.360869565217391,0.35,0.5,0.458333333333333
0.314,0.432222222222222,0.46,0.53,0.484496124031008,0.445396145610278,0.317829457364341,0.309917355371901,0.47244094488189,0.447154471544715,0.43254817987152,0.431870669745958,0.577777777777778,0.490909090909091
0.34,0.41,0.488,0.41,0.462890625,0.452069716775599,0.3515625,0.327868852459016,0.4765625,0.5,0.389978213507625,0.430839002267574,0.358490566037736,0.468085106382979
0.376,0.425555555555556,0.478,0.52,0.46875,0.46043956043956,0.35546875,0.397540983606557,0.453125,0.504098360655738,0.378021978021978,0.474157303370787,0.508771929824561,0.534883720930233
0.352,0.418888888888889,0.478,0.53,0.419928825622776,0.467391304347826,0.355871886120996,0.34703196347032,0.467532467532468,0.486988847583643,0.373913043478261,0.465909090909091,0.403846153846154,0.666666666666667
0.326,0.357777777777778,0.452,0.42,0.514,0.463362068965517,0.328,0.324,0.473282442748092,0.428571428571429,0.375,0.339449541284404,0.4375,0.403846153846154
0.322,0.373333333333333,0.484,0.47,0.449019607843137,0.445628997867804,0.310204081632653,0.333333333333333,0.468164794007491,0.502145922746781,0.38592750533049,0.359628770301624,0.488372093023256,0.456140350877193
