"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
0.31,0.353333333333333,0.442,0.52,0.464566929133858,0.450643776824034,0.318897637795276,0.300813008130081,0.445736434108527,0.43801652892562,0.379828326180258,0.324884792626728,0.543478260869565,0.5
0.344,0.341111111111111,0.474,0.36,0.484313725490196,0.469279661016949,0.36078431372549,0.326530612244898,0.536964980544747,0.407407407407407,0.338983050847458,0.343457943925234,0.4,0.333333333333333
0.312,0.358888888888889,0.474,0.49,0.446153846153846,0.459051724137931,0.303846153846154,0.320833333333333,0.456349206349206,0.491935483870968,0.375,0.341743119266055,0.479166666666667,0.5
0.3,0.353333333333333,0.49,0.46,0.452569169960474,0.439393939393939,0.33596837944664,0.263157894736842,0.517374517374517,0.460580912863071,0.359307359307359,0.34703196347032,0.4,0.52
0.396,0.361111111111111,0.514,0.47,0.47808764940239,0.481521739130435,0.44578313253012,0.346613545816733,0.574144486692015,0.447257383966245,0.395652173913043,0.325,0.557692307692308,0.375
0.338,0.376666666666667,0.488,0.37,0.475190839694656,0.47939262472885,0.33206106870229,0.34453781512605,0.508,0.468,0.38177874186551,0.37129840546697,0.372549019607843,0.36734693877551
0.294,0.352222222222222,0.482,0.49,0.442528735632184,0.466666666666667,0.318007662835249,0.267782426778243,0.49402390438247,0.469879518072289,0.36989247311828,0.333333333333333,0.404255319148936,0.566037735849057
0.308,0.39,0.51,0.41,0.481060606060606,0.495633187772926,0.306818181818182,0.309322033898305,0.548387096774194,0.472222222222222,0.414847161572052,0.364253393665158,0.425925925925926,0.391304347826087
0.324,0.357777777777778,0.5,0.5,0.472222222222222,0.468546637744035,0.349206349206349,0.298387096774194,0.484615384615385,0.516666666666667,0.38177874186551,0.332574031890661,0.529411764705882,0.469387755102041
0.334,0.354444444444444,0.432,0.51,0.511673151750973,0.455849889624724,0.33852140077821,0.329218106995885,0.396078431372549,0.469387755102041,0.379690949227373,0.328859060402685,0.559322033898305,0.439024390243902
0.344,0.346666666666667,0.486,0.42,0.474103585657371,0.475161987041037,0.346613545816733,0.34136546184739,0.455938697318008,0.518828451882845,0.354211663066955,0.338672768878719,0.346938775510204,0.490196078431373
0.33,0.348888888888889,0.458,0.41,0.474708171206226,0.458605664488017,0.307392996108949,0.353909465020576,0.427450980392157,0.489795918367347,0.37037037037037,0.326530612244898,0.415094339622642,0.404255319148936
0.308,0.353333333333333,0.46,0.48,0.460377358490566,0.458422174840085,0.305660377358491,0.31063829787234,0.469635627530364,0.450592885375494,0.368869936034115,0.336426914153132,0.465116279069767,0.491228070175439
0.366,0.344444444444444,0.428,0.45,0.471264367816092,0.451612903225806,0.367816091954023,0.364016736401674,0.434262948207171,0.421686746987952,0.354838709677419,0.333333333333333,0.425531914893617,0.471698113207547
0.33,0.36,0.48,0.43,0.450199203187251,0.465367965367965,0.318725099601594,0.34136546184739,0.482758620689655,0.476987447698745,0.378787878787879,0.340182648401826,0.46,0.4
0.342,0.356666666666667,0.476,0.43,0.479477611940299,0.47198275862069,0.350746268656716,0.331896551724138,0.504098360655738,0.44921875,0.375,0.337155963302752,0.416666666666667,0.442307692307692
0.338,0.347777777777778,0.512,0.53,0.459770114942529,0.462882096069869,0.363984674329502,0.309623430962343,0.50996015936255,0.514056224899598,0.358078602620087,0.33710407239819,0.518518518518518,0.543478260869565
0.296,0.353333333333333,0.498,0.4,0.433460076045627,0.452277657266811,0.29957805907173,0.29277566539924,0.501818181818182,0.493333333333333,0.366594360086768,0.339407744874715,0.411764705882353,0.387755102040816
0.328,0.355555555555556,0.476,0.44,0.482889733840304,0.476769911504425,0.346007604562738,0.308016877637131,0.485943775100402,0.466135458167331,0.384955752212389,0.325892857142857,0.5,0.35
0.318,0.395555555555556,0.516,0.52,0.442231075697211,0.481914893617021,0.337349397590361,0.298804780876494,0.52851711026616,0.50210970464135,0.408510638297872,0.381395348837209,0.571428571428571,0.482758620689655
0.316,0.348888888888889,0.452,0.53,0.457854406130268,0.468201754385965,0.310344827586207,0.322175732217573,0.414342629482072,0.48995983935743,0.339912280701754,0.358108108108108,0.553571428571429,0.5
0.308,0.367777777777778,0.492,0.54,0.458333333333333,0.47707423580786,0.366935483870968,0.25,0.511363636363636,0.470338983050847,0.399563318777293,0.334841628959276,0.574074074074074,0.5
0.34,0.342222222222222,0.494,0.5,0.417602996254682,0.449260042283298,0.352059925093633,0.32618025751073,0.485714285714286,0.501960784313725,0.338266384778013,0.346604215456674,0.666666666666667,0.39344262295082
0.344,0.343333333333333,0.494,0.49,0.448616600790514,0.463675213675214,0.364372469635628,0.324110671936759,0.532075471698113,0.451063829787234,0.367521367521368,0.31712962962963,0.5,0.482142857142857
0.332,0.374444444444444,0.49,0.52,0.462301587301587,0.441935483870968,0.354838709677419,0.30952380952381,0.518939393939394,0.457627118644068,0.4,0.347126436781609,0.51063829787234,0.528301886792453
0.31,0.341111111111111,0.5,0.44,0.461832061068702,0.4593147751606,0.301526717557252,0.319327731092437,0.44,0.56,0.331905781584582,0.351039260969977,0.444444444444444,0.436363636363636
0.308,0.352222222222222,0.452,0.5,0.51556420233463,0.446623093681917,0.319066147859922,0.296296296296296,0.498039215686275,0.404081632653061,0.357298474945534,0.346938775510204,0.60377358490566,0.382978723404255
0.292,0.348888888888889,0.49,0.53,0.432584269662921,0.451820128479657,0.299625468164794,0.283261802575107,0.461224489795918,0.517647058823529,0.351177730192719,0.346420323325635,0.444444444444444,0.6
0.33,0.358888888888889,0.48,0.43,0.480544747081712,0.463282937365011,0.33852140077821,0.320987654320988,0.470588235294118,0.489795918367347,0.365010799136069,0.352402745995423,0.469387755102041,0.392156862745098
